VC:4bd5283 BD:Sep 19 2013 SN:LGR-13-0274
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,       Fit_Flag,            MIU
  09/11/2021 14:26:40.656,    2.09304e+00,    0.00000e+00,    1.67089e+04,    0.00000e+00,    4.05426e+02,    0.00000e+00,    2.12861e+00,    0.00000e+00,    4.12316e+02,    0.00000e+00,    1.40050e+02,    0.00000e+00,    2.25582e+01,    0.00000e+00,    2.24768e+01,    0.00000e+00,    9.47258e+00,    0.00000e+00,    1.01114e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:41.504,    2.07259e+00,    0.00000e+00,    1.69160e+04,    0.00000e+00,    4.04483e+02,    0.00000e+00,    2.10826e+00,    0.00000e+00,    4.11443e+02,    0.00000e+00,    1.40067e+02,    0.00000e+00,    2.25576e+01,    0.00000e+00,    2.24615e+01,    0.00000e+00,    9.47312e+00,    0.00000e+00,    1.01159e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:42.351,    2.07496e+00,    0.00000e+00,    1.68198e+04,    0.00000e+00,    4.04602e+02,    0.00000e+00,    2.11046e+00,    0.00000e+00,    4.11524e+02,    0.00000e+00,    1.40042e+02,    0.00000e+00,    2.25573e+01,    0.00000e+00,    2.24414e+01,    0.00000e+00,    9.46824e+00,    0.00000e+00,    1.01160e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:43.199,    2.08156e+00,    0.00000e+00,    1.65848e+04,    0.00000e+00,    4.03119e+02,    0.00000e+00,    2.11667e+00,    0.00000e+00,    4.09918e+02,    0.00000e+00,    1.40063e+02,    0.00000e+00,    2.25581e+01,    0.00000e+00,    2.24803e+01,    0.00000e+00,    9.47298e+00,    0.00000e+00,    1.01100e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:44.048,    2.09716e+00,    0.00000e+00,    1.67552e+04,    0.00000e+00,    4.06450e+02,    0.00000e+00,    2.13289e+00,    0.00000e+00,    4.13377e+02,    0.00000e+00,    1.40061e+02,    0.00000e+00,    2.25583e+01,    0.00000e+00,    2.25235e+01,    0.00000e+00,    9.47080e+00,    0.00000e+00,    1.01092e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:44.894,    2.10438e+00,    0.00000e+00,    1.68352e+04,    0.00000e+00,    4.05857e+02,    0.00000e+00,    2.14041e+00,    0.00000e+00,    4.12807e+02,    0.00000e+00,    1.40052e+02,    0.00000e+00,    2.25575e+01,    0.00000e+00,    2.25179e+01,    0.00000e+00,    9.46986e+00,    0.00000e+00,    1.01197e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:45.743,    2.10294e+00,    0.00000e+00,    1.67473e+04,    0.00000e+00,    4.04228e+02,    0.00000e+00,    2.13876e+00,    0.00000e+00,    4.11113e+02,    0.00000e+00,    1.40070e+02,    0.00000e+00,    2.25580e+01,    0.00000e+00,    2.25088e+01,    0.00000e+00,    9.47845e+00,    0.00000e+00,    1.01128e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:46.591,    2.10259e+00,    0.00000e+00,    1.66272e+04,    0.00000e+00,    4.03381e+02,    0.00000e+00,    2.13814e+00,    0.00000e+00,    4.10202e+02,    0.00000e+00,    1.40062e+02,    0.00000e+00,    2.25578e+01,    0.00000e+00,    2.24663e+01,    0.00000e+00,    9.47001e+00,    0.00000e+00,    1.01166e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:47.438,    2.10784e+00,    0.00000e+00,    1.67930e+04,    0.00000e+00,    4.08589e+02,    0.00000e+00,    2.14384e+00,    0.00000e+00,    4.15568e+02,    0.00000e+00,    1.40076e+02,    0.00000e+00,    2.25573e+01,    0.00000e+00,    2.24699e+01,    0.00000e+00,    9.46921e+00,    0.00000e+00,    1.01121e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:48.286,    2.10157e+00,    0.00000e+00,    1.67089e+04,    0.00000e+00,    4.04986e+02,    0.00000e+00,    2.13729e+00,    0.00000e+00,    4.11868e+02,    0.00000e+00,    1.40066e+02,    0.00000e+00,    2.25577e+01,    0.00000e+00,    2.24575e+01,    0.00000e+00,    9.47492e+00,    0.00000e+00,    1.01215e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:49.135,    2.09831e+00,    0.00000e+00,    1.65686e+04,    0.00000e+00,    4.03344e+02,    0.00000e+00,    2.13366e+00,    0.00000e+00,    4.10139e+02,    0.00000e+00,    1.40066e+02,    0.00000e+00,    2.25578e+01,    0.00000e+00,    2.24796e+01,    0.00000e+00,    9.46933e+00,    0.00000e+00,    1.01211e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:49.981,    2.09868e+00,    0.00000e+00,    1.66795e+04,    0.00000e+00,    4.06920e+02,    0.00000e+00,    2.13428e+00,    0.00000e+00,    4.13822e+02,    0.00000e+00,    1.40042e+02,    0.00000e+00,    2.25574e+01,    0.00000e+00,    2.25132e+01,    0.00000e+00,    9.47336e+00,    0.00000e+00,    1.01134e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:50.830,    2.10066e+00,    0.00000e+00,    1.66294e+04,    0.00000e+00,    4.05164e+02,    0.00000e+00,    2.13618e+00,    0.00000e+00,    4.12015e+02,    0.00000e+00,    1.40068e+02,    0.00000e+00,    2.25578e+01,    0.00000e+00,    2.25216e+01,    0.00000e+00,    9.46890e+00,    0.00000e+00,    1.01133e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:51.678,    2.09921e+00,    0.00000e+00,    1.67845e+04,    0.00000e+00,    4.05327e+02,    0.00000e+00,    2.13504e+00,    0.00000e+00,    4.12246e+02,    0.00000e+00,    1.40070e+02,    0.00000e+00,    2.25577e+01,    0.00000e+00,    2.25244e+01,    0.00000e+00,    9.46772e+00,    0.00000e+00,    1.01163e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:52.526,    2.10090e+00,    0.00000e+00,    1.67408e+04,    0.00000e+00,    4.06466e+02,    0.00000e+00,    2.13667e+00,    0.00000e+00,    4.13386e+02,    0.00000e+00,    1.40063e+02,    0.00000e+00,    2.25570e+01,    0.00000e+00,    2.24724e+01,    0.00000e+00,    9.47348e+00,    0.00000e+00,    1.01139e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:53.373,    2.11174e+00,    0.00000e+00,    1.67443e+04,    0.00000e+00,    4.11443e+02,    0.00000e+00,    2.14770e+00,    0.00000e+00,    4.18450e+02,    0.00000e+00,    1.40063e+02,    0.00000e+00,    2.25573e+01,    0.00000e+00,    2.24634e+01,    0.00000e+00,    9.47192e+00,    0.00000e+00,    1.01143e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:54.222,    2.10096e+00,    0.00000e+00,    1.67026e+04,    0.00000e+00,    4.06144e+02,    0.00000e+00,    2.13665e+00,    0.00000e+00,    4.13043e+02,    0.00000e+00,    1.40068e+02,    0.00000e+00,    2.25572e+01,    0.00000e+00,    2.24549e+01,    0.00000e+00,    9.47204e+00,    0.00000e+00,    1.01163e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:55.069,    2.09684e+00,    0.00000e+00,    1.66847e+04,    0.00000e+00,    4.01286e+02,    0.00000e+00,    2.13241e+00,    0.00000e+00,    4.08095e+02,    0.00000e+00,    1.40079e+02,    0.00000e+00,    2.25565e+01,    0.00000e+00,    2.24843e+01,    0.00000e+00,    9.46852e+00,    0.00000e+00,    1.01131e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:55.917,    2.10149e+00,    0.00000e+00,    1.66788e+04,    0.00000e+00,    4.05958e+02,    0.00000e+00,    2.13714e+00,    0.00000e+00,    4.12844e+02,    0.00000e+00,    1.40067e+02,    0.00000e+00,    2.25576e+01,    0.00000e+00,    2.25244e+01,    0.00000e+00,    9.47625e+00,    0.00000e+00,    1.01054e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:56.766,    2.10381e+00,    0.00000e+00,    1.66933e+04,    0.00000e+00,    4.05088e+02,    0.00000e+00,    2.13953e+00,    0.00000e+00,    4.11965e+02,    0.00000e+00,    1.40068e+02,    0.00000e+00,    2.25567e+01,    0.00000e+00,    2.25180e+01,    0.00000e+00,    9.47194e+00,    0.00000e+00,    1.01117e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:57.612,    2.10208e+00,    0.00000e+00,    1.65619e+04,    0.00000e+00,    4.06179e+02,    0.00000e+00,    2.13748e+00,    0.00000e+00,    4.13019e+02,    0.00000e+00,    1.40050e+02,    0.00000e+00,    2.25570e+01,    0.00000e+00,    2.25147e+01,    0.00000e+00,    9.46628e+00,    0.00000e+00,    1.01146e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:58.461,    2.09665e+00,    0.00000e+00,    1.65648e+04,    0.00000e+00,    4.03790e+02,    0.00000e+00,    2.13196e+00,    0.00000e+00,    4.10591e+02,    0.00000e+00,    1.40070e+02,    0.00000e+00,    2.25574e+01,    0.00000e+00,    2.24761e+01,    0.00000e+00,    9.47404e+00,    0.00000e+00,    1.01174e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:26:59.309,    2.09978e+00,    0.00000e+00,    1.66661e+04,    0.00000e+00,    4.05989e+02,    0.00000e+00,    2.13536e+00,    0.00000e+00,    4.12870e+02,    0.00000e+00,    1.40070e+02,    0.00000e+00,    2.25565e+01,    0.00000e+00,    2.24526e+01,    0.00000e+00,    9.47476e+00,    0.00000e+00,    1.01056e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:00.156,    2.10486e+00,    0.00000e+00,    1.67566e+04,    0.00000e+00,    4.05883e+02,    0.00000e+00,    2.14073e+00,    0.00000e+00,    4.12800e+02,    0.00000e+00,    1.40094e+02,    0.00000e+00,    2.25561e+01,    0.00000e+00,    2.24598e+01,    0.00000e+00,    9.46929e+00,    0.00000e+00,    1.01174e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:01.004,    2.09267e+00,    0.00000e+00,    1.65381e+04,    0.00000e+00,    4.00326e+02,    0.00000e+00,    2.12787e+00,    0.00000e+00,    4.07057e+02,    0.00000e+00,    1.40068e+02,    0.00000e+00,    2.25571e+01,    0.00000e+00,    2.24734e+01,    0.00000e+00,    9.47471e+00,    0.00000e+00,    1.01185e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:01.853,    2.10089e+00,    0.00000e+00,    1.65516e+04,    0.00000e+00,    4.06257e+02,    0.00000e+00,    2.13625e+00,    0.00000e+00,    4.13094e+02,    0.00000e+00,    1.40071e+02,    0.00000e+00,    2.25562e+01,    0.00000e+00,    2.25051e+01,    0.00000e+00,    9.47426e+00,    0.00000e+00,    1.01167e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:02.699,    2.10349e+00,    0.00000e+00,    1.66025e+04,    0.00000e+00,    4.06110e+02,    0.00000e+00,    2.13900e+00,    0.00000e+00,    4.12966e+02,    0.00000e+00,    1.40045e+02,    0.00000e+00,    2.25568e+01,    0.00000e+00,    2.24598e+01,    0.00000e+00,    9.47342e+00,    0.00000e+00,    1.01129e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:03.548,    2.09949e+00,    0.00000e+00,    1.65607e+04,    0.00000e+00,    4.05098e+02,    0.00000e+00,    2.13485e+00,    0.00000e+00,    4.11919e+02,    0.00000e+00,    1.40068e+02,    0.00000e+00,    2.25569e+01,    0.00000e+00,    2.24492e+01,    0.00000e+00,    9.47149e+00,    0.00000e+00,    1.01195e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:04.396,    2.10408e+00,    0.00000e+00,    1.66379e+04,    0.00000e+00,    4.05496e+02,    0.00000e+00,    2.13968e+00,    0.00000e+00,    4.12357e+02,    0.00000e+00,    1.40069e+02,    0.00000e+00,    2.25558e+01,    0.00000e+00,    2.24431e+01,    0.00000e+00,    9.47107e+00,    0.00000e+00,    1.01126e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:05.243,    2.10228e+00,    0.00000e+00,    1.64579e+04,    0.00000e+00,    4.05893e+02,    0.00000e+00,    2.13746e+00,    0.00000e+00,    4.12685e+02,    0.00000e+00,    1.40087e+02,    0.00000e+00,    2.25568e+01,    0.00000e+00,    2.24536e+01,    0.00000e+00,    9.47130e+00,    0.00000e+00,    1.01144e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:06.092,    2.09634e+00,    0.00000e+00,    1.64722e+04,    0.00000e+00,    3.99593e+02,    0.00000e+00,    2.13145e+00,    0.00000e+00,    4.06285e+02,    0.00000e+00,    1.40073e+02,    0.00000e+00,    2.25565e+01,    0.00000e+00,    2.24833e+01,    0.00000e+00,    9.46463e+00,    0.00000e+00,    1.01186e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:06.940,    2.10312e+00,    0.00000e+00,    1.65616e+04,    0.00000e+00,    4.06744e+02,    0.00000e+00,    2.13854e+00,    0.00000e+00,    4.13593e+02,    0.00000e+00,    1.40073e+02,    0.00000e+00,    2.25565e+01,    0.00000e+00,    2.25121e+01,    0.00000e+00,    9.47328e+00,    0.00000e+00,    1.01045e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:07.786,    2.10775e+00,    0.00000e+00,    1.66205e+04,    0.00000e+00,    4.05275e+02,    0.00000e+00,    2.14338e+00,    0.00000e+00,    4.12124e+02,    0.00000e+00,    1.40063e+02,    0.00000e+00,    2.25567e+01,    0.00000e+00,    2.25089e+01,    0.00000e+00,    9.46017e+00,    0.00000e+00,    1.01218e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:08.635,    2.10395e+00,    0.00000e+00,    1.65093e+04,    0.00000e+00,    4.06084e+02,    0.00000e+00,    2.13927e+00,    0.00000e+00,    4.12900e+02,    0.00000e+00,    1.40077e+02,    0.00000e+00,    2.25568e+01,    0.00000e+00,    2.25207e+01,    0.00000e+00,    9.46727e+00,    0.00000e+00,    1.01206e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:09.483,    2.10498e+00,    0.00000e+00,    1.66122e+04,    0.00000e+00,    4.07192e+02,    0.00000e+00,    2.14054e+00,    0.00000e+00,    4.14071e+02,    0.00000e+00,    1.40078e+02,    0.00000e+00,    2.25559e+01,    0.00000e+00,    2.24700e+01,    0.00000e+00,    9.46939e+00,    0.00000e+00,    1.01136e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:10.330,    2.10050e+00,    0.00000e+00,    1.64149e+04,    0.00000e+00,    4.03758e+02,    0.00000e+00,    2.13556e+00,    0.00000e+00,    4.10496e+02,    0.00000e+00,    1.40085e+02,    0.00000e+00,    2.25563e+01,    0.00000e+00,    2.24542e+01,    0.00000e+00,    9.46789e+00,    0.00000e+00,    1.01183e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:11.179,    2.10449e+00,    0.00000e+00,    1.64699e+04,    0.00000e+00,    4.05550e+02,    0.00000e+00,    2.13973e+00,    0.00000e+00,    4.12342e+02,    0.00000e+00,    1.40074e+02,    0.00000e+00,    2.25565e+01,    0.00000e+00,    2.24642e+01,    0.00000e+00,    9.46597e+00,    0.00000e+00,    1.01191e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:12.027,    2.09777e+00,    0.00000e+00,    1.64470e+04,    0.00000e+00,    4.02193e+02,    0.00000e+00,    2.13285e+00,    0.00000e+00,    4.08918e+02,    0.00000e+00,    1.40075e+02,    0.00000e+00,    2.25555e+01,    0.00000e+00,    2.24742e+01,    0.00000e+00,    9.47375e+00,    0.00000e+00,    1.01172e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:12.874,    2.10042e+00,    0.00000e+00,    1.64482e+04,    0.00000e+00,    4.07015e+02,    0.00000e+00,    2.13555e+00,    0.00000e+00,    4.13822e+02,    0.00000e+00,    1.40070e+02,    0.00000e+00,    2.25567e+01,    0.00000e+00,    2.25025e+01,    0.00000e+00,    9.47272e+00,    0.00000e+00,    1.01144e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:13.722,    2.10485e+00,    0.00000e+00,    1.65770e+04,    0.00000e+00,    4.06804e+02,    0.00000e+00,    2.14033e+00,    0.00000e+00,    4.13662e+02,    0.00000e+00,    1.40078e+02,    0.00000e+00,    2.25565e+01,    0.00000e+00,    2.25147e+01,    0.00000e+00,    9.47076e+00,    0.00000e+00,    1.01132e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:14.570,    2.10325e+00,    0.00000e+00,    1.64818e+04,    0.00000e+00,    4.06369e+02,    0.00000e+00,    2.13849e+00,    0.00000e+00,    4.13179e+02,    0.00000e+00,    1.40081e+02,    0.00000e+00,    2.25555e+01,    0.00000e+00,    2.25166e+01,    0.00000e+00,    9.47139e+00,    0.00000e+00,    1.01140e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:15.417,    2.10547e+00,    0.00000e+00,    1.65458e+04,    0.00000e+00,    4.04332e+02,    0.00000e+00,    2.14090e+00,    0.00000e+00,    4.11134e+02,    0.00000e+00,    1.40081e+02,    0.00000e+00,    2.25558e+01,    0.00000e+00,    2.24739e+01,    0.00000e+00,    9.47095e+00,    0.00000e+00,    1.01179e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:16.267,    2.10387e+00,    0.00000e+00,    1.64756e+04,    0.00000e+00,    4.06987e+02,    0.00000e+00,    2.13911e+00,    0.00000e+00,    4.13804e+02,    0.00000e+00,    1.40076e+02,    0.00000e+00,    2.25562e+01,    0.00000e+00,    2.24582e+01,    0.00000e+00,    9.47178e+00,    0.00000e+00,    1.01172e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:17.114,    2.10475e+00,    0.00000e+00,    1.65462e+04,    0.00000e+00,    4.06087e+02,    0.00000e+00,    2.14017e+00,    0.00000e+00,    4.12919e+02,    0.00000e+00,    1.40076e+02,    0.00000e+00,    2.25550e+01,    0.00000e+00,    2.24543e+01,    0.00000e+00,    9.47656e+00,    0.00000e+00,    1.01219e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:17.961,    2.09796e+00,    0.00000e+00,    1.65029e+04,    0.00000e+00,    4.04558e+02,    0.00000e+00,    2.13317e+00,    0.00000e+00,    4.11346e+02,    0.00000e+00,    1.40076e+02,    0.00000e+00,    2.25561e+01,    0.00000e+00,    2.24756e+01,    0.00000e+00,    9.47698e+00,    0.00000e+00,    1.01129e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:18.809,    2.10665e+00,    0.00000e+00,    1.64883e+04,    0.00000e+00,    4.07168e+02,    0.00000e+00,    2.14197e+00,    0.00000e+00,    4.13994e+02,    0.00000e+00,    1.40081e+02,    0.00000e+00,    2.25559e+01,    0.00000e+00,    2.25207e+01,    0.00000e+00,    9.47076e+00,    0.00000e+00,    1.01104e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:19.657,    2.10903e+00,    0.00000e+00,    1.65056e+04,    0.00000e+00,    4.07117e+02,    0.00000e+00,    2.14443e+00,    0.00000e+00,    4.13949e+02,    0.00000e+00,    1.40082e+02,    0.00000e+00,    2.25551e+01,    0.00000e+00,    2.25124e+01,    0.00000e+00,    9.46887e+00,    0.00000e+00,    1.01206e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:20.505,    2.10266e+00,    0.00000e+00,    1.65009e+04,    0.00000e+00,    4.05194e+02,    0.00000e+00,    2.13794e+00,    0.00000e+00,    4.11992e+02,    0.00000e+00,    1.40081e+02,    0.00000e+00,    2.25561e+01,    0.00000e+00,    2.25097e+01,    0.00000e+00,    9.47668e+00,    0.00000e+00,    1.01113e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:21.353,    2.10044e+00,    0.00000e+00,    1.63708e+04,    0.00000e+00,    4.04963e+02,    0.00000e+00,    2.13540e+00,    0.00000e+00,    4.11703e+02,    0.00000e+00,    1.40079e+02,    0.00000e+00,    2.25552e+01,    0.00000e+00,    2.24677e+01,    0.00000e+00,    9.47333e+00,    0.00000e+00,    1.01133e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:22.201,    2.10641e+00,    0.00000e+00,    1.64833e+04,    0.00000e+00,    4.08259e+02,    0.00000e+00,    2.14171e+00,    0.00000e+00,    4.15101e+02,    0.00000e+00,    1.40078e+02,    0.00000e+00,    2.25547e+01,    0.00000e+00,    2.24753e+01,    0.00000e+00,    9.47270e+00,    0.00000e+00,    1.01100e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:23.049,    2.10602e+00,    0.00000e+00,    1.64682e+04,    0.00000e+00,    4.06394e+02,    0.00000e+00,    2.14129e+00,    0.00000e+00,    4.13198e+02,    0.00000e+00,    1.40079e+02,    0.00000e+00,    2.25552e+01,    0.00000e+00,    2.24611e+01,    0.00000e+00,    9.46577e+00,    0.00000e+00,    1.01136e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:23.896,    2.52507e+00,    0.00000e+00,    1.63681e+04,    0.00000e+00,    4.05155e+02,    0.00000e+00,    2.56709e+00,    0.00000e+00,    4.11897e+02,    0.00000e+00,    1.40083e+02,    0.00000e+00,    2.25549e+01,    0.00000e+00,    2.24838e+01,    0.00000e+00,    9.47052e+00,    0.00000e+00,    1.01141e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:24.745,    8.41055e+00,    0.00000e+00,    1.68028e+04,    0.00000e+00,    4.30826e+02,    0.00000e+00,    8.55429e+00,    0.00000e+00,    4.38188e+02,    0.00000e+00,    1.40092e+02,    0.00000e+00,    2.25554e+01,    0.00000e+00,    2.25278e+01,    0.00000e+00,    9.47855e+00,    0.00000e+00,    1.01133e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:25.591,    9.57212e+00,    0.00000e+00,    1.66638e+04,    0.00000e+00,    4.33734e+02,    0.00000e+00,    9.73433e+00,    0.00000e+00,    4.41084e+02,    0.00000e+00,    1.40096e+02,    0.00000e+00,    2.25552e+01,    0.00000e+00,    2.25274e+01,    0.00000e+00,    9.46849e+00,    0.00000e+00,    1.01181e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:26.440,    9.38413e+00,    0.00000e+00,    1.67241e+04,    0.00000e+00,    4.34847e+02,    0.00000e+00,    9.54374e+00,    0.00000e+00,    4.42243e+02,    0.00000e+00,    1.40094e+02,    0.00000e+00,    2.25548e+01,    0.00000e+00,    2.25294e+01,    0.00000e+00,    9.47968e+00,    0.00000e+00,    1.01019e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:27.288,    8.88243e+00,    0.00000e+00,    1.66425e+04,    0.00000e+00,    4.31361e+02,    0.00000e+00,    9.03276e+00,    0.00000e+00,    4.38662e+02,    0.00000e+00,    1.40086e+02,    0.00000e+00,    2.25545e+01,    0.00000e+00,    2.24733e+01,    0.00000e+00,    9.47918e+00,    0.00000e+00,    1.01137e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:28.135,    8.28785e+00,    0.00000e+00,    1.67252e+04,    0.00000e+00,    4.29288e+02,    0.00000e+00,    8.42882e+00,    0.00000e+00,    4.36590e+02,    0.00000e+00,    1.40092e+02,    0.00000e+00,    2.25551e+01,    0.00000e+00,    2.24506e+01,    0.00000e+00,    9.47507e+00,    0.00000e+00,    1.01082e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:28.984,    7.70802e+00,    0.00000e+00,    1.66061e+04,    0.00000e+00,    4.27419e+02,    0.00000e+00,    7.83819e+00,    0.00000e+00,    4.34637e+02,    0.00000e+00,    1.40082e+02,    0.00000e+00,    2.25540e+01,    0.00000e+00,    2.24503e+01,    0.00000e+00,    9.47503e+00,    0.00000e+00,    1.01118e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:29.832,    7.38046e+00,    0.00000e+00,    1.65889e+04,    0.00000e+00,    4.23067e+02,    0.00000e+00,    7.50496e+00,    0.00000e+00,    4.30203e+02,    0.00000e+00,    1.40088e+02,    0.00000e+00,    2.25550e+01,    0.00000e+00,    2.24736e+01,    0.00000e+00,    9.47123e+00,    0.00000e+00,    1.01095e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:30.678,    7.32532e+00,    0.00000e+00,    1.66093e+04,    0.00000e+00,    4.24844e+02,    0.00000e+00,    7.44905e+00,    0.00000e+00,    4.32020e+02,    0.00000e+00,    1.40086e+02,    0.00000e+00,    2.25551e+01,    0.00000e+00,    2.25178e+01,    0.00000e+00,    9.47267e+00,    0.00000e+00,    1.01075e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:31.527,    7.38435e+00,    0.00000e+00,    1.67302e+04,    0.00000e+00,    4.26821e+02,    0.00000e+00,    7.50999e+00,    0.00000e+00,    4.34084e+02,    0.00000e+00,    1.40097e+02,    0.00000e+00,    2.25541e+01,    0.00000e+00,    2.25254e+01,    0.00000e+00,    9.47785e+00,    0.00000e+00,    1.01071e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:32.375,    7.51439e+00,    0.00000e+00,    1.67009e+04,    0.00000e+00,    4.27003e+02,    0.00000e+00,    7.64202e+00,    0.00000e+00,    4.34256e+02,    0.00000e+00,    1.40096e+02,    0.00000e+00,    2.25551e+01,    0.00000e+00,    2.25337e+01,    0.00000e+00,    9.47856e+00,    0.00000e+00,    1.01127e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:33.222,    7.61765e+00,    0.00000e+00,    1.66292e+04,    0.00000e+00,    4.27368e+02,    0.00000e+00,    7.74646e+00,    0.00000e+00,    4.34595e+02,    0.00000e+00,    1.40096e+02,    0.00000e+00,    2.25544e+01,    0.00000e+00,    2.24814e+01,    0.00000e+00,    9.47806e+00,    0.00000e+00,    1.01226e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:34.071,    7.69946e+00,    0.00000e+00,    1.67081e+04,    0.00000e+00,    4.29308e+02,    0.00000e+00,    7.83029e+00,    0.00000e+00,    4.36603e+02,    0.00000e+00,    1.40096e+02,    0.00000e+00,    2.25539e+01,    0.00000e+00,    2.24647e+01,    0.00000e+00,    9.47714e+00,    0.00000e+00,    1.01171e+01,    0.00000e+00,              3,     V:5 Flume5
  09/11/2021 14:27:34.919,    7.71403e+00,    0.00000e+00,    1.67370e+04,    0.00000e+00,    4.27126e+02,    0.00000e+00,    7.84534e+00,    0.00000e+00,    4.34396e+02,    0.00000e+00,    1.40087e+02,    0.00000e+00,    2.25544e+01,    0.00000e+00,    2.24612e+01,    0.00000e+00,    9.47431e+00,    0.00000e+00,    1.01183e+01,    0.00000e+00,              3,     V:5 Flume5
